accommodates,bathrooms,cleaning_fee,review_scores_rating,bedrooms,beds,log_price,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,instant_bookable_f,instant_bookable_t
6.0,2.25,1.0,100.0,3.5,3.5,6.309918278,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,90.0,1.0,1.0,4.59511985,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,89.8,1.0,2.0,5.416100402,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,94.0,1.0,1.0,4.369447852,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,0.0,95.0,0.0,2.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.25,0.0,99.0,1.0,1.0,4.204692619,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,97.0,0.0,1.0,4.744932128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,80.5,1.0,1.0,4.584967479,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,97.4,1.0,1.0,5.416100402,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.5,0.0,93.4,2.0,2.0,6.551080335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,90.0,1.0,1.0,5.220355825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,93.4,0.0,1.0,5.192956851,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,96.2,0.0,1.0,4.976733742,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,0.0,1.0,4.86753445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,2.0,1.0,97.2,3.0,3.5,5.703782475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6.0,2.0,1.0,97.0,3.0,3.5,6.253828812,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,80.5,3.0,3.0,5.068904202,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,98.0,0.0,1.0,4.744932128,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,98.0,1.0,3.0,4.430816799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,90.0,1.0,1.0,5.370638028,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,93.4,1.0,1.0,3.871201011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.5,1.0,98.2,1.0,1.0,4.744932128,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.5,1.0,93.0,1.0,1.0,4.605170186,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.25,1.0,85.0,1.0,1.0,4.007333185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.0,1.0,100.0,3.5,3.5,5.886104031,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,80.5,1.0,1.0,4.204692619,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,87.0,1.0,2.0,4.744932128,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,80.5,1.0,1.0,3.433987204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,1.0,80.5,3.5,3.5,6.691621639499999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.25,1.0,99.2,3.0,2.0,6.691621639499999,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,93.0,0.0,1.0,4.442651256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,90.0,1.0,1.0,4.094344562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,92.0,1.0,1.0,5.075173815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,90.2,1.0,1.0,3.80666249,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,90.0,0.0,2.0,4.820281566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,1.0,1.0,93.0,2.0,1.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,86.0,1.0,1.0,4.043051268,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,80.5,1.0,2.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,0.0,90.6,1.0,2.0,4.605170186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,97.0,1.0,1.0,4.553876892,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,80.5,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.5,1.0,95.0,2.0,2.0,5.501258211,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.5,1.0,80.5,3.0,3.0,5.075173815,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,88.0,1.0,1.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,96.6,2.0,2.0,5.521460918,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6.0,1.0,1.0,86.0,2.0,2.0,4.787491743,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,95.0,1.0,2.0,5.327876169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,0.0,90.0,2.0,2.0,5.298317367,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,2.25,1.0,87.0,3.0,3.0,6.109247583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,100.0,0.0,2.0,5.075173815,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,96.0,1.0,1.0,3.761200116,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,0.0,98.4,1.0,2.0,5.298317367,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,94.0,1.0,1.0,4.605170186,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,94.0,2.0,3.0,5.926926026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,97.0,2.0,2.0,5.579729826,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,84.0,0.0,1.0,4.007333185,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,95.0,1.0,3.0,5.783825182,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,92.4,1.0,1.0,5.192956851,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,97.0,1.0,1.0,4.787491743,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,95.0,1.0,1.0,4.820281566,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,2.25,1.0,90.0,2.0,2.0,5.068904202,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,96.0,0.0,1.0,4.510859507,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,99.0,1.0,1.0,4.127134385,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,2.0,1.0,90.0,1.0,1.0,4.532599493,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,87.0,1.0,1.0,4.521788577,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,100.0,2.0,3.5,5.356586275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,90.0,3.5,3.5,3.688879454,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,96.0,0.0,1.0,4.248495242,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.0,0.0,1.0,5.236441963,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,2.0,1.0,98.0,2.0,3.0,5.65248918,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,80.5,1.0,1.0,6.214608098,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,93.6,1.0,2.0,4.317488114,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,2.25,1.0,98.2,3.0,3.5,6.354370041,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,1.0,5.220355825,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,100.0,1.0,2.0,5.247024072,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,1.0,94.0,2.0,2.0,4.553876892,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,100.0,3.0,3.0,5.686975356,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.5,1.0,80.5,2.0,3.5,5.192956851,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,2.0,1.0,95.0,2.0,2.0,5.010635294,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,2.25,1.0,100.0,3.5,3.5,5.616771098,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,100.0,0.0,1.0,4.343805422,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,0.5,1.0,93.6,1.0,1.0,5.010635294,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.25,1.0,95.0,3.5,3.5,6.109247583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,2.0,1.0,90.0,2.0,2.0,5.991464547,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,90.0,0.0,1.0,4.17438727,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.5,1.0,93.0,1.0,1.0,4.521788577,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,1.0,1.0,94.6,0.0,2.0,6.691621639499999,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,92.0,0.0,1.0,4.700480366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,100.0,0.0,2.0,4.454347296,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,84.0,1.0,1.0,4.094344562,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,2.25,1.0,100.0,1.0,1.0,3.871201011,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.0,1.0,96.0,3.0,3.5,6.109247583,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,90.4,2.0,2.0,6.691621639499999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,99.0,1.0,1.0,5.135798437,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.5,1.0,100.0,2.0,2.0,5.241747015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,99.0,1.0,1.0,4.317488114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,2.0,1.0,97.2,1.0,2.0,5.857933154,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,2.0,1.0,85.0,3.0,3.0,5.963579344,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,2.0,0.0,100.0,1.0,1.0,5.164785974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,100.0,0.0,2.0,4.382026635,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.5,1.0,80.5,2.0,3.0,6.109247583,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,96.0,0.0,2.0,5.225746674,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,97.4,1.0,1.0,5.683579767,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,2.0,1.0,100.0,1.0,2.0,3.891820298,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,100.0,1.0,1.0,4.406719247,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,95.4,1.0,1.0,4.605170186,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.5,0.0,100.0,2.0,2.0,4.077537444,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,1.0,1.0,97.0,3.0,3.5,5.342334252,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.25,0.0,90.0,1.0,1.0,3.688879454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,98.0,1.0,1.0,3.610917913,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.25,1.0,92.0,3.0,3.5,5.966146739,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.5,1.0,100.0,1.0,1.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,2.0,1.0,95.0,2.0,3.5,4.934473933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,84.0,2.0,2.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,2.25,1.0,83.0,1.0,2.0,4.143134726,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,99.0,3.0,3.0,4.990432587,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,98.0,2.0,1.0,5.703782475,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,0.0,97.2,2.0,3.5,5.991464547,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,2.0,1.0,91.0,2.0,3.5,5.164785974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,80.5,1.0,1.0,2.995732274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,86.2,1.0,2.0,4.59511985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,97.0,1.0,1.0,4.532599493,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,94.0,0.0,1.0,5.556828062,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,3.737669618,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,2.0,1.0,93.0,1.0,1.0,4.59511985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5.0,1.0,1.0,80.5,1.0,2.0,5.393627546,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,99.0,1.0,1.0,4.33073334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,100.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.5,1.0,99.0,2.0,2.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,80.5,1.0,2.0,3.737669618,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,2.0,1.0,100.0,1.0,2.0,5.247024072,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,98.0,3.0,3.0,5.438079309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.5,1.0,100.0,1.0,2.0,3.80666249,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,92.0,1.0,1.0,6.620073207,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,84.0,0.0,3.5,4.382026635,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,84.0,1.0,1.0,3.80666249,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,94.0,1.0,1.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,100.0,1.0,1.0,4.248495242,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,100.0,1.0,2.0,5.164785974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,1.0,5.521460918,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,90.2,1.0,1.0,5.075173815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,81.0,3.0,3.5,4.9698133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,80.5,1.0,1.0,4.997212274,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,91.0,1.0,2.0,4.442651256,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,90.0,1.0,1.0,3.555348061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,93.0,0.0,1.0,4.86753445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,95.0,1.0,2.0,4.86753445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,90.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,95.0,0.0,1.0,4.248495242,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,100.0,1.0,1.0,4.615120517,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,97.0,1.0,2.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.465908119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,99.0,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,80.5,0.0,3.0,5.521460918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,100.0,0.0,1.0,4.934473933,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,88.0,1.0,1.0,4.59511985,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,2.25,0.0,100.0,3.5,3.5,6.214608098,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,1.5,1.0,100.0,2.0,3.0,5.587248658,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5,0.0,82.4,1.0,1.0,3.555348061,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,100.0,1.0,1.0,5.33753808,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,98.6,1.0,1.0,3.465735903,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,1.0,0.0,99.6,1.0,1.0,6.300785795,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.700480366,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,93.0,2.0,3.5,5.003946306,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,97.2,1.0,1.0,4.369447852,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.5,1.0,89.0,1.0,1.0,4.094344562,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,2.0,0.0,94.0,3.0,3.5,5.918893854,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,90.0,1.0,2.0,4.343805422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,96.0,2.0,2.0,5.857933154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,2.0,1.0,88.2,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,96.8,1.0,3.0,5.010635294,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.2,1.0,1.0,5.521460918,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,96.0,1.0,1.0,3.912023005,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,85.0,1.0,1.0,3.828641396,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.564348191,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,5.204006687,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,90.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,95.0,0.0,1.0,4.59511985,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,98.0,0.0,1.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,83.0,1.0,1.0,3.912023005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,92.0,1.0,1.0,3.63758616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,91.0,0.0,2.0,5.241747015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,88.0,1.0,1.0,4.744932128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,80.5,1.0,1.0,3.610917913,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,90.0,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,99.0,1.0,1.0,4.248495242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,2.25,1.0,96.8,3.5,3.5,6.309918278,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,82.0,1.0,2.0,4.605170186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,84.0,1.0,1.0,4.49980967,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.0,1.0,85.0,3.0,3.0,5.517452896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,80.5,0.0,1.0,4.605170186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,100.0,1.0,1.0,4.709530201,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,96.0,2.0,3.0,4.59511985,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,97.0,1.0,2.0,5.164785974,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.779123493,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,100.0,1.0,1.0,4.521788577,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,0.0,1.0,4.343805422,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,99.0,1.0,1.0,4.744932128,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,100.0,1.0,1.0,4.86753445,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,2.0,1.0,95.0,2.0,2.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.2,1.0,96.0,1.0,1.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,100.0,0.0,1.0,4.787491743,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,4.343805422,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,99.0,0.0,2.0,4.744932128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,92.0,0.0,1.0,5.247024072,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,92.0,1.0,1.0,5.433722004,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.0,0.0,93.6,1.0,1.0,4.605170186,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,98.2,0.0,3.5,5.192956851,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,97.0,1.0,1.0,3.970291914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.5,1.0,100.0,1.0,1.0,4.574710979,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,2.0,1.0,96.0,3.0,3.0,5.752572639,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,99.0,2.0,3.0,5.272999559,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,100.0,1.0,2.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,87.0,1.0,1.0,4.317488114,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,99.0,2.0,3.0,5.267858159,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,96.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.25,1.0,96.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,2.0,1.0,91.0,2.0,3.0,4.912654886,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,1.0,96.8,0.0,2.0,5.298317367,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,95.0,1.0,1.0,4.49980967,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,80.5,1.0,2.0,4.343805422,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,4.17438727,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,89.0,1.0,2.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
